no_data,no_pasien,sig_mean,sig_var,sig_sd,sig_kurt,sig_skew,sig_centroid,sig_specent,psd_mean,psd_var,psd_sd,psd_kurt,psd_skew,rat_delta,rat_theta,rat_alpha,rat_beta,kelas
3491,15,-1.88E-07,1.82E-10,1.35E-05,0.894938914,0.615830416,12.13099944,0.669980486,-121.7807344,92.40436104,9.612718712,0.690592671,-0.341658019,0.354777386,0.130415827,0.162758748,0.352048039,1
3492,15,6.01E-07,8.61E-11,9.28E-06,1.485503043,0.634859547,12.34201593,0.670296531,-123.8847303,77.41553956,8.798610093,-0.210651357,-0.250252679,0.237949746,0.132562261,0.196519412,0.432968581,1
3493,15,-6.58E-07,3.32E-10,1.82E-05,5.2741939,1.376939835,11.113726,0.63083638,-121.9550489,119.6382689,10.937928,1.059605437,-0.043022389,0.462681534,0.095312901,0.160812151,0.281193414,1
3494,15,3.77E-07,1.19E-10,1.09E-05,5.062067484,1.23133313,10.27235591,0.697832735,-122.5476152,85.7721552,9.26132578,-0.444363158,-0.41630276,0.293034813,0.163552341,0.184146802,0.359266043,1
3495,15,3.43E-07,6.10E-10,2.47E-05,2.633962442,1.246962863,8.094127109,0.614365686,-120.9601531,103.3993345,10.16854633,0.13740095,0.308655593,0.518189805,0.128057955,0.114235078,0.239517162,1
3496,15,-4.76E-07,1.66E-10,1.29E-05,3.047167742,0.796493078,10.25816691,0.669420488,-123.2207083,85.18947625,9.229814529,0.250601581,-0.38748984,0.377013693,0.135335189,0.155702069,0.33194905,1
3497,15,-2.90E-07,6.24E-10,2.50E-05,1.660816245,1.114649913,6.917392033,0.582386046,-123.1163237,127.8872961,11.30872655,0.090308787,0.520232725,0.577973923,0.133020085,0.093929015,0.195076977,1
3498,15,3.90E-07,2.42E-10,1.55E-05,3.623781911,0.67312762,10.1703173,0.621921971,-123.2165713,86.47815803,9.299363313,0.797366753,-0.025705402,0.483330134,0.096930672,0.149975823,0.269763371,1
3499,15,-9.02E-08,1.92E-10,1.39E-05,1.497927609,0.437060301,13.88117871,0.66156473,-120.6361601,62.18734077,7.885895052,1.200622561,-0.121035366,0.393260698,0.121877621,0.160441093,0.324420588,1
3500,15,-6.16E-08,2.30E-10,1.52E-05,3.162930704,1.221932749,8.295233864,0.650434834,-123.5575659,108.6603389,10.424027,0.184905055,0.400660674,0.475585073,0.124299039,0.155106537,0.245009351,1
3501,15,6.49E-07,2.03E-10,1.43E-05,2.050990336,1.159211113,8.688605361,0.669570559,-124.362833,92.35374282,9.610085474,-0.116007168,-0.024007063,0.450561009,0.133295029,0.168915436,0.247228526,1
3502,15,1.00E-06,1.06E-10,1.03E-05,-0.347875625,0.136962662,10.34913119,0.707110612,-124.330836,94.19983348,9.705659868,-0.645114852,-0.020554095,0.338980277,0.141809643,0.226918829,0.29229125,1
3503,15,-1.67E-07,9.57E-11,9.78E-06,-0.056870749,0.335625694,11.99613435,0.691324466,-122.5137458,84.46551068,9.190511992,1.543454861,-0.683258659,0.294333881,0.130827841,0.218457684,0.356380593,1
3504,15,1.13E-07,7.82E-11,8.84E-06,-0.383583516,0.036956416,12.58491671,0.704338107,-125.030163,103.0137526,10.14956908,-0.472929628,-0.305937926,0.248911787,0.168746356,0.214125701,0.368216156,1
3505,15,1.65E-07,6.37E-11,7.98E-06,-0.119754415,-0.063275608,11.09459127,0.711854307,-124.9065807,86.77275546,9.315189502,-0.891548439,-0.133674316,0.222399954,0.181488383,0.240660662,0.355451001,1
3506,15,-2.03E-07,6.44E-11,8.02E-06,0.089423854,0.272611033,11.20155557,0.707639376,-123.8952555,101.8870482,10.09391144,0.255207338,-0.681897221,0.203716224,0.19133683,0.235315045,0.369631901,1
3507,15,1.13E-07,5.93E-11,7.70E-06,0.421805569,0.641840817,11.55973669,0.702115447,-125.4335463,79.99968148,8.944254104,-0.029670602,-0.281364908,0.272374804,0.148462994,0.225593328,0.353568874,1
3508,15,-1.64E-07,5.41E-11,7.35E-06,0.042349541,0.283427714,11.56253235,0.679661687,-125.6613305,78.47144491,8.85841097,-0.53175342,-0.200634456,0.281509405,0.13219182,0.193598193,0.392700582,1
3509,15,-2.83E-07,7.27E-11,8.53E-06,-0.037209799,0.337666876,12.43743494,0.702582591,-123.8345368,75.86983359,8.710329132,1.710989598,-0.824169171,0.189199782,0.233535116,0.195856203,0.381408898,1
3510,15,5.28E-08,6.92E-11,8.32E-06,0.099313751,0.420166636,13.15755936,0.699856978,-125.1910644,63.96484663,7.997802613,1.319118062,-0.404536943,0.181994316,0.217774772,0.21078879,0.389442122,1
3511,15,-1.18E-07,7.76E-11,8.81E-06,3.081978695,0.908711329,11.1445102,0.699905959,-124.3896805,74.55136415,8.634313183,-0.09668653,-0.338582706,0.206707902,0.182005408,0.222392632,0.388894058,1
3512,15,3.10E-08,7.25E-11,8.52E-06,-0.057714721,0.277642132,11.45218991,0.696029589,-123.474769,87.40942752,9.349300911,0.442776898,-0.618631754,0.261408048,0.16077074,0.197462504,0.380358708,1
3513,15,-3.73E-07,1.99E-10,1.41E-05,4.839438039,0.554293542,13.55205166,0.629153328,-124.1280693,72.31222299,8.503659388,-0.242019859,-0.408488629,0.465266767,0.113615169,0.133763379,0.287354686,1
3514,15,3.14E-07,1.05E-10,1.03E-05,0.518165935,0.388750182,10.58058966,0.701395756,-124.1286561,100.2908885,10.01453386,0.143639864,-0.318107365,0.344835909,0.151558596,0.195731998,0.307873497,1
3515,15,-1.14E-07,8.02E-11,8.95E-06,0.509588519,0.49063654,11.28942063,0.719071236,-124.1997207,76.28868195,8.73433924,-0.258534316,-0.050980004,0.270616099,0.192914748,0.206409198,0.330059955,1
3516,15,6.93E-08,1.41E-10,1.19E-05,4.447015158,1.498867488,11.91710652,0.720392749,-123.5307993,110.4177622,10.50798564,0.076452682,-0.054759647,0.350386982,0.185564011,0.194821303,0.269227704,1
3517,15,8.30E-08,6.60E-11,8.12E-06,0.87526364,0.431669958,15.01400285,0.675000836,-122.059256,62.06619917,7.878210404,3.331120799,-0.929398322,0.28027585,0.133240656,0.18285888,0.403624614,1
3518,15,5.85E-08,8.32E-11,9.12E-06,0.339891487,0.190321831,11.36610237,0.69896615,-123.3153546,72.49256187,8.51425639,0.7635327,-0.36418783,0.277513723,0.177562515,0.176772173,0.368151589,1
3519,15,2.04E-06,3.64E-10,1.91E-05,8.70586407,2.664734608,13.2370631,0.645945941,-122.1272162,87.7461157,9.367289667,-0.368821794,0.012438089,0.499694391,0.140799949,0.137458873,0.222046787,1
3520,15,-3.89E-07,1.77E-10,1.33E-05,5.267311243,1.300234557,10.21622162,0.657071456,-123.1226391,95.2993728,9.762139765,0.373007805,0.535423185,0.472052392,0.157547241,0.130154267,0.2402461,1
3521,15,-4.73E-08,2.00E-10,1.42E-05,7.950889501,1.812554817,12.39378426,0.687466413,-125.6106719,92.02397153,9.592912568,-0.009233314,-0.27221362,0.457380757,0.163767711,0.167067894,0.211783638,1
3522,15,4.18E-07,2.07E-10,1.44E-05,3.344344557,0.721598389,11.03622934,0.681962402,-124.3385937,87.86728152,9.373754932,-0.237492609,-0.186612474,0.438747678,0.13334985,0.189603123,0.238299349,1
3523,15,-5.74E-07,1.79E-10,1.34E-05,3.397053664,0.973994296,11.04381662,0.702691766,-123.8768985,95.02800723,9.748230979,-0.352296193,-0.182488876,0.412499212,0.173835316,0.1745846,0.239080873,1
3524,15,-1.95E-08,7.84E-11,8.86E-06,1.975591776,1.020986089,11.35078006,0.7147658,-124.4293469,94.24672808,9.708075406,-0.488229452,-0.158939458,0.294064733,0.175247677,0.206510033,0.324177557,1
3525,15,4.56E-07,1.21E-10,1.10E-05,12.46795652,2.421781808,7.758595283,0.677354731,-124.8226705,56.63442851,7.525584928,-0.370819687,-0.035435676,0.439248463,0.161721988,0.148274668,0.250754881,1
3526,15,-1.25E-07,7.48E-11,8.65E-06,-0.19306398,0.337988947,10.70399805,0.712070115,-124.1505181,82.82081889,9.100594425,-0.824803712,-0.088769498,0.279027192,0.174823253,0.207095436,0.339054119,1
3527,15,-2.70E-07,7.27E-11,8.53E-06,1.160821724,0.613915291,11.65603847,0.710659609,-123.7525063,71.63154171,8.463541913,-0.439592123,-0.283513265,0.264292362,0.179398166,0.205659236,0.350650236,1
3528,15,3.58E-07,2.32E-10,1.52E-05,1.298383468,0.739389841,8.512202909,0.678517773,-123.1701749,100.4676229,10.02335387,-0.404409757,-0.100685897,0.446438315,0.124782667,0.198386899,0.230392119,1
3529,15,3.20E-07,1.53E-10,1.24E-05,6.435591408,2.040609756,10.45353654,0.65927226,-124.7150008,107.104804,10.34914508,0.123416287,0.165631028,0.462648073,0.147802685,0.139488792,0.25006045,1
3530,15,-1.07E-06,1.56E-10,1.25E-05,3.206566566,0.810980315,12.00807715,0.673324621,-124.927262,81.5625483,9.031198608,-0.358513271,-0.222550963,0.44876842,0.145775723,0.159903821,0.245552036,1
3531,15,5.45E-07,1.82E-10,1.35E-05,5.400621037,1.414552903,7.169551781,0.673237717,-123.6903307,75.27721339,8.676244199,-0.213543573,-0.107963663,0.450036868,0.141071053,0.165499225,0.243392854,1
3532,15,6.59E-08,2.03E-10,1.43E-05,5.163710568,1.297945539,11.75418882,0.659997167,-123.6259168,108.923918,10.43666221,-0.117388278,0.563126738,0.454910187,0.126297065,0.162548102,0.256244647,1
3533,15,1.28E-06,5.94E-10,2.44E-05,1.834799815,0.941434762,8.794237047,0.64087727,-121.9895927,95.11628268,9.752757696,0.775704745,0.02545454,0.511062369,0.135455043,0.139319481,0.214163107,1
3534,15,-1.10E-06,2.66E-10,1.63E-05,1.846493013,0.367144213,7.427908676,0.666101156,-122.9310539,92.44140175,9.61464517,0.430111906,-0.195150279,0.443252639,0.128278538,0.167581696,0.260887127,1
3535,15,-1.09E-07,4.28E-10,2.07E-05,3.124114972,0.90604068,9.768691015,0.661260382,-121.1668598,129.9811287,11.40092666,-0.122213874,0.253645934,0.476719486,0.146454249,0.147375118,0.229451147,1
3536,15,-2.16E-07,9.32E-11,9.65E-06,0.142500087,0.073813804,13.84384102,0.688866301,-121.6237711,51.9581461,7.208199921,0.135524003,-0.267785972,0.25908536,0.150945754,0.196363185,0.393605701,1
3537,15,3.68E-07,1.75E-10,1.32E-05,1.112082638,-0.087604908,11.22432639,0.669679343,-121.8048546,92.68248981,9.62717455,-0.00848298,0.099008257,0.37158047,0.106414634,0.200347681,0.321657215,1
3538,15,-1.74E-07,9.62E-11,9.81E-06,0.304787847,0.307198289,12.48987021,0.655527536,-123.1741634,80.25914579,8.958746887,0.232948979,-0.310083276,0.183406208,0.108568768,0.280715141,0.427309882,1
3539,15,6.30E-08,2.19E-10,1.48E-05,6.575843157,1.310881682,9.882720338,0.684345307,-121.2298208,89.54807022,9.462984213,-0.120102696,-0.165615872,0.344433062,0.12233345,0.204474793,0.328758695,1
3540,15,-7.77E-08,1.03E-10,1.01E-05,-0.296963886,0.128193227,13.74693584,0.677542952,-121.332186,69.78185184,8.353553246,-0.132826106,-0.360313386,0.218346235,0.147595256,0.204587352,0.429471157,1
3541,15,-2.01E-07,1.94E-10,1.39E-05,5.7390052,1.535796002,12.61909483,0.678682073,-121.5579667,66.85055728,8.176219009,1.454338329,-0.59797216,0.390124836,0.134539169,0.173316882,0.302019112,1
3542,15,3.72E-07,3.09E-10,1.76E-05,2.007988322,0.533152934,9.105034884,0.650031684,-122.6768686,85.40467668,9.241465072,0.596512464,0.265266632,0.473575074,0.124071668,0.15415598,0.248197278,1
3543,15,-3.11E-07,7.92E-11,8.90E-06,0.488384754,0.32313874,13.14232345,0.694224689,-122.6832242,78.784254,8.876049459,0.468916654,-0.591795218,0.224673597,0.143905235,0.253667108,0.377754059,1
3544,15,-2.11E-07,4.52E-10,2.12E-05,4.623182017,1.463394052,7.046088797,0.631948763,-123.8969571,75.18312823,8.670820505,-0.303491074,-0.008329145,0.517395809,0.124666288,0.140316285,0.217621618,1
3545,15,2.48E-07,5.52E-10,2.35E-05,5.681603312,1.629780746,6.879855437,0.621371356,-121.9584941,120.8333943,10.9924244,-0.178857522,0.249056648,0.543898853,0.133101573,0.126701418,0.196298157,1
3546,15,-8.99E-08,1.85E-10,1.36E-05,7.430245709,1.460872887,13.59761392,0.657218917,-124.0352279,76.74053113,8.7601673,-0.057111771,-0.273151586,0.455522415,0.102935137,0.195158282,0.246384166,1
3547,15,1.11E-06,5.40E-10,2.32E-05,1.461957601,0.241086895,10.51135527,0.623138482,-120.6472086,73.80177295,8.590795827,0.846444256,0.747367792,0.524304082,0.106271829,0.152833607,0.216590483,1
3548,15,-7.33E-07,4.93E-10,2.22E-05,2.867665242,0.744849888,6.254510974,0.605650663,-122.9396763,107.5890458,10.37251396,0.123678223,0.462955435,0.567064078,0.127062611,0.121213158,0.184660153,1
3549,15,-1.16E-06,1.14E-10,1.07E-05,3.812870871,-1.069168581,12.48432049,0.678168724,-124.3556483,81.91588129,9.050739268,0.516072049,-0.531076282,0.404441785,0.139489233,0.167469332,0.28859965,1
3550,15,9.46E-07,5.04E-10,2.24E-05,7.011659263,2.004003915,6.361074365,0.60128791,-124.1133486,121.9517217,11.04317534,0.081960826,0.19273737,0.574239497,0.108872748,0.138289565,0.17859819,1
3551,15,-8.17E-08,4.59E-11,6.78E-06,0.163795875,0.204276194,12.33732204,0.697803085,-124.7190945,68.10047391,8.252301128,-0.226165222,-0.432933462,0.207795821,0.161259218,0.250108132,0.38083683,1
3552,15,1.89E-07,5.57E-11,7.47E-06,0.315694736,0.26937631,11.50353575,0.701312738,-124.1138349,77.19494705,8.786065505,0.007104066,-0.468507248,0.246266466,0.151231786,0.237562825,0.364938923,1
3553,15,-1.03E-07,1.59E-10,1.26E-05,5.579781936,0.745690652,8.316811568,0.652968057,-124.5383444,83.51503236,9.138655938,-0.278464477,-0.145738022,0.435003957,0.132983182,0.139540039,0.292472822,1
3554,15,4.34E-08,1.97E-10,1.40E-05,4.746836406,1.076660187,12.04903931,0.640700397,-122.8034247,82.49517111,9.082685237,1.260179432,0.701285925,0.47118161,0.103330245,0.167250858,0.258237286,1
3555,15,-1.10E-08,4.80E-11,6.93E-06,0.69804588,-0.321263975,13.28843718,0.667107265,-125.4398943,76.93168168,8.771070726,-0.198503354,-0.406141974,0.205125221,0.117341412,0.254951012,0.422582355,1
3556,15,1.22E-07,6.74E-11,8.21E-06,-0.362372773,0.022196384,11.93043081,0.694685689,-123.1189651,70.60875316,8.402901473,0.730189881,-0.462648005,0.237777979,0.170546044,0.196680733,0.394995244,1
3557,15,-1.42E-07,1.80E-10,1.34E-05,6.592914738,1.40895633,10.39673133,0.641782461,-121.7718612,87.94030025,9.377648972,0.356115793,0.33505479,0.436942392,0.122492388,0.135397923,0.305167297,1
3558,15,-1.26E-07,1.34E-10,1.16E-05,2.060200009,0.366551295,11.19041512,0.67510841,-123.2587867,79.48910156,8.915666075,-0.201951478,0.253438918,0.384007953,0.135833354,0.164877455,0.315281237,1
3559,15,4.26E-08,2.44E-10,1.56E-05,2.511265192,-0.040503138,13.78182114,0.628487629,-122.1691891,107.1500614,10.35133138,0.936758563,0.031594045,0.450475447,0.139709942,0.105329576,0.304485035,1
3560,15,-3.31E-07,2.47E-10,1.57E-05,5.614020583,0.339074963,11.15128764,0.599574627,-124.1482948,73.09949484,8.549824258,0.187119228,-0.237068626,0.530438618,0.113818789,0.113965227,0.241777366,1
3561,15,-1.02E-07,6.16E-11,7.85E-06,9.607322486,1.662721818,13.39151257,0.673714001,-124.7151664,97.2730218,9.862708644,-0.123231462,0.002957172,0.341273057,0.192530099,0.115996242,0.350200601,1
3562,15,-3.86E-08,2.95E-11,5.43E-06,0.045177825,-0.027303821,13.62979622,0.653228819,-126.8161262,59.06879847,7.685622842,0.881799773,-0.563211336,0.280580462,0.117689631,0.16482496,0.436904946,1
3563,15,-4.86E-08,8.62E-11,9.29E-06,3.789234808,1.325056207,13.43086444,0.655470309,-125.636955,74.96243929,8.658085197,0.035773446,0.105991271,0.422479863,0.149702465,0.125398452,0.30241922,1
3564,15,7.89E-08,2.23E-11,4.72E-06,-0.256580599,0.224808238,15.23661019,0.655386025,-126.9542688,59.70901514,7.727160872,2.712292904,-1.058226442,0.221679785,0.141133492,0.166187265,0.470999459,1
3565,15,-2.18E-07,2.85E-11,5.34E-06,0.073809484,-0.180651111,15.59948463,0.652627703,-126.25138,54.25053531,7.365496271,0.217565196,-0.170514061,0.25154878,0.114406837,0.181222804,0.452821579,1
3566,15,1.62E-07,5.35E-11,7.31E-06,8.287300225,1.898455732,11.25028621,0.681810887,-126.566654,67.77541787,8.232582698,1.024820335,-0.807559392,0.318965253,0.161690836,0.151725037,0.367618874,1
3567,15,1.50E-08,4.24E-11,6.51E-06,-0.022231584,-0.216754349,13.6539665,0.655461332,-125.3431106,64.72335343,8.045082562,0.632100661,-0.343469295,0.203140207,0.128042109,0.199706143,0.469111542,1
3568,15,-6.81E-08,8.61E-11,9.28E-06,4.270398492,1.464013853,10.55633799,0.652043971,-124.971043,84.03837173,9.1672445,-0.230967663,0.035499305,0.378239238,0.109079876,0.16156017,0.351120716,1
3569,15,4.30E-08,5.34E-11,7.31E-06,0.715712733,0.175361037,14.72642917,0.663415983,-123.5711898,68.31392934,8.265224095,-0.963649403,-0.22887027,0.179502392,0.128051261,0.254293773,0.438152574,1
3570,15,1.46E-07,9.90E-11,9.95E-06,2.60712798,0.756933811,9.415120415,0.66162974,-124.5595421,64.4429653,8.027637592,-0.275706739,0.122539481,0.387461241,0.125230741,0.155807748,0.33150027,1
3571,15,-1.90E-07,4.92E-11,7.02E-06,-0.306137296,-0.110048556,14.56098474,0.671055025,-124.6512284,63.47937441,7.967394456,-0.328907324,-0.224612406,0.2092108,0.121226274,0.25160536,0.417957566,1
3572,15,7.51E-08,5.62E-11,7.50E-06,1.692230731,0.500437416,12.97893804,0.686523059,-124.3396099,99.02393781,9.951077219,1.259331885,-0.966406376,0.228505912,0.139338074,0.233822975,0.398333038,1
3573,15,-1.07E-07,6.99E-11,8.36E-06,1.977589248,0.712855896,13.42623641,0.674727749,-122.6811557,70.72082089,8.409567224,-0.098431097,-0.490796245,0.257645012,0.133941284,0.191755586,0.416658119,1
3574,15,-2.44E-07,9.73E-11,9.87E-06,0.487866915,0.447250533,11.20082409,0.678703078,-121.4033647,52.21587338,7.226055174,-0.479796617,0.102289852,0.317489801,0.145988397,0.163031147,0.373490656,1
3575,15,3.12E-07,3.86E-10,1.96E-05,4.566674828,1.618674729,7.254598437,0.638828983,-121.500862,106.7724973,10.33307782,0.12441509,0.375233168,0.506824126,0.166426536,0.109946392,0.216802946,1
3576,15,1.65E-08,1.15E-10,1.07E-05,12.85639101,2.389880304,13.5111949,0.676776254,-122.7695929,80.25283211,8.958394505,-0.327784688,0.312628601,0.403915239,0.148520282,0.154811879,0.292752599,1
3577,15,-1.87E-07,7.96E-11,8.92E-06,7.696364108,1.681995531,15.899393,0.703824648,-123.8894097,59.51732334,7.714747134,-0.023125415,-0.212069885,0.313825451,0.163898765,0.190089612,0.332186172,1
3578,15,2.69E-07,5.58E-11,7.47E-06,0.014855977,0.251144871,11.51835477,0.689927206,-123.9318315,66.75127622,8.170145422,2.058107285,-0.836451731,0.17505971,0.177919852,0.244073603,0.402946835,1
3579,15,1.03E-07,8.02E-11,8.96E-06,0.458338238,0.325275663,10.70310044,0.686692551,-123.400225,80.94438347,8.996909662,-0.152517992,-0.25388687,0.270054573,0.127282636,0.225868531,0.37679426,1
3580,15,-1.77E-07,6.12E-11,7.82E-06,0.151508897,0.223356392,13.68927779,0.656861403,-122.8400886,66.48273088,8.153694309,0.082645201,-0.576148363,0.141321794,0.146061933,0.268633253,0.44398302,1
3581,15,-2.58E-08,7.88E-11,8.88E-06,0.502202892,0.240150065,12.63491185,0.704416191,-122.6113762,75.17176472,8.670165207,-0.576059847,-0.296025742,0.234971091,0.172917695,0.21932718,0.372784034,1
3582,15,-9.57E-08,7.16E-11,8.46E-06,0.44115841,0.458979369,13.90365712,0.679784586,-123.1021078,58.04276488,7.618580241,-0.243919758,-0.094404237,0.186404268,0.15178862,0.241373577,0.420433535,1
3583,15,-5.27E-08,2.72E-10,1.65E-05,5.280309635,1.353319261,10.5815838,0.686027865,-120.2267288,90.55434498,9.516004675,-0.04882778,0.024265518,0.38639564,0.120138593,0.212328562,0.281137204,1
3584,15,3.94E-07,9.46E-11,9.73E-06,0.846271341,-0.225922532,12.56176276,0.64277516,-122.0454002,77.79960679,8.820408539,2.067430781,-0.958964148,0.180654294,0.092390155,0.303557738,0.423397813,1
3585,15,-2.25E-07,3.10E-10,1.76E-05,3.546161958,0.571635332,8.319512775,0.665055498,-120.8210206,66.2986835,8.142400353,-0.857435128,-0.056108197,0.412132117,0.11996706,0.171323747,0.296577076,1
3586,15,4.25E-08,2.54E-10,1.59E-05,4.630734704,1.229907655,10.74782976,0.652594955,-119.176252,69.01885319,8.307758614,0.398042279,0.305788921,0.408264614,0.08661127,0.208817441,0.296306675,1
3587,15,-1.74E-08,4.23E-10,2.06E-05,5.106956547,0.631570148,9.148974557,0.639962288,-119.1079206,78.95868246,8.88586982,0.373159253,0.207205335,0.43554486,0.091990522,0.175883675,0.296580943,1
3588,15,4.16E-08,2.59E-10,1.61E-05,5.199585566,1.294492944,11.32585887,0.676431328,-121.5558427,69.56761878,8.340720519,-0.147370348,0.035490727,0.390129739,0.114952947,0.199927301,0.294990014,1
3589,15,-6.06E-07,1.86E-10,1.36E-05,8.081562187,1.458510487,10.21925096,0.639090221,-120.4704753,71.90850761,8.479888419,0.484416697,-0.328457051,0.373411434,0.096165204,0.159672754,0.370750607,1
3590,15,4.85E-07,3.25E-10,1.80E-05,6.447912168,0.68789188,8.138836453,0.588086566,-121.9291017,51.20122012,7.155502786,0.25621781,-0.245884115,0.488396809,0.091745284,0.112767764,0.307090143,1
3591,15,-3.35E-08,1.59E-10,1.26E-05,6.69307834,1.537724725,14.36017627,0.641974779,-123.0846342,58.50748053,7.649018272,0.843587522,-0.60174364,0.407241894,0.096783946,0.166008359,0.329965802,1
3592,15,-3.07E-07,1.05E-10,1.03E-05,2.012645737,0.509835816,12.03965971,0.689776298,-122.2292349,54.98467725,7.415165355,0.132294747,-0.049433741,0.309468533,0.146939578,0.183982555,0.359609334,1
3593,15,3.59E-07,2.42E-10,1.55E-05,4.85748929,1.202490684,10.56521332,0.679008438,-121.9381193,74.62965669,8.638845796,0.131945966,-0.093747955,0.36325862,0.130904723,0.178090427,0.32774623,1
3594,15,-9.36E-08,3.21E-10,1.79E-05,12.91067527,2.62272879,10.39522769,0.64979959,-119.5544008,85.40178257,9.241308488,0.197944666,0.267534691,0.446040837,0.133371072,0.136684156,0.283903936,1
